User;Qid;Tries;LastTry;Q1R;Q1C;Q2R;Q2C;Q3R;Q3C;Q4R;Q4C;Q5R;Q5C;Q6R;Q6C;Q7R;Q7C;Q8R;Q8C;Q9R;Q9C;Q10R;Q10C
a7abfdbc30bf272a5578687e26db749a93edbc7325d0bc514b73a44fddb79638ed1e166f718156f294cf59d4a81756e822b984c0cfdce70f0759f5bfedb76a52;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-03T12:52:08Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
8261272b4d7ed2882ac2dccd93cecec59e918a3637db6a941cbfec4cba6353e5858bf96e242e7ec4228c510359658b9bd244835bf4829397b139287b154e2c10;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-03T15:06:25Z;choice_V-P1-test-conocimientos-previos;incorrect;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
c966a858d3c0ed85908db4305d46a9630ee536e33ea8ab829e71e9fae47939c6163dae2b3c14bca668c70bdde499d28b440d0d4478c4fc75f13a79eec4b3a0d5;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
694015c3d15bba59d1900c0b9a9099d4ee7b6d45e633819b420781d776e9609e8d1256ede31bfd32d2db9a56c0f43e2e9328ee766a5e54bed39feab30b697666;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-05T10:27:52Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
c05328bb5e910f23427ac8f1385f58451ac4a47f7899567617114a30649b4c41db89634ad900421891a3288100a054be595e145bca4da2fe5f821b67a027ea88;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-06T09:22:18Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
23e04682947fb64018241383ddc761061b617251df19d6581d24f9b5e4b90dc490ea5fefc2d06708e01dc948f3263149a43067d1c140f8eb08e5479f117bddfb;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-08T16:42:15Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
a0dffdb447e7b2495d45af7ee5388a08fdf977d498919f607dc4f5f2502cc61a0a92754464b4236db6f9bfb3a5f55f2b51482cc1753bb0b18caf230635eaffb3;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-11T19:28:27Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
330f98fb01bfddc659fce71b49f44792c036eaa1bc87e91a3f4b32032220b5c0e6983085a5f1c9a34d90fe066b02c68104fe8ceed3db52bb938da0a6b0a69f74;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-12T14:47:21Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
670b1c345b05e4dde2226918857a4ed8caee0691dbb0982e0624107b9eeeccbd655828a107fb2103ed236f4cac45b96cb9e641bcb7598f221b68e54b0598b9e7;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-19T16:34:57Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
c5c279decb41f1090f29d17ff2cdaede9449ed96655ebdde181744124ea156644c89ec0a1f66eb1a3dd6559a46f3c294036cd152eb07384ac4372d7fed5294ef;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-09-15T17:40:56Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
41c297d335b5400fea09b6e32124db87cd595545b155b7bffd8c0c6b9e7357bc3b7f87604c467893bf79fc9d83f3014b0d20869690971611adec5f4a7d5591c4;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-16T08:33:36Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_F-P5-test-conocimientos-previos;incorrect;choice_V-P6-test-conocimientos-previos;incorrect;choice_V-P7-test-conocimientos-previos;incorrect;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
bc38a8187f4c493dfd92df09f02c1e7cdc83638ccdcbb70ef08804026963704e6f2a7ea20a7e014f5205f765b248e8659ec404083a13d71f4be2514de1c6615a;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-16T15:02:25Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
71b348374fa7ce30a21b711f4841577a1a4da8f397c9c5f9772c4533f41c3dfc8a4822287f505d4591b7e3132828cabad35c7a8d52233f737f7eb09832938316;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-19T22:50:56Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
efb6989c5f73c9d0f16cdac1f4c183dba7614815cdaa32039636ada825f253babaf86fddec0fc0a469c14a9c49887ce40df421914df22996207c51aa467d1f41;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-20T06:39:22Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
9ed04b99c9d3ddbdc3f78ac8991d565ee877cc783638990b352cf00ad131d30c6a1e71085320737e8142195dbe40f6903b95e3d80efff9caaf78908509bd1878;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-21T17:28:24Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
dc411a6b9d626641c2a3a10553599e96eadcd435c63f987d5044230e7b4a4a252f91df8e6e88aa921d50596b9e2fd1c6400aa1fcdee86fd1eb44f15cd640acf5;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-21T06:49:58Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
66b4707d35637c61b87c058327155f76374ad1ecc989223cf8541abe4213e2e8fed22792fce88f931058d622d1bfdc1e7b18fe553b97c43bb2802a70e0134834;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-21T21:49:46Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_F-P5-test-conocimientos-previos;incorrect;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
1f6aeaacf00e674639c4b27996e8862db41e3622b61992f2b5d1ddd502a05b0c0139759655cb77018f634581f46190d8c327af023bfd6d06df6e5d43fc80ca81;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-22T10:02:29Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
4708fd32f926b8fc3e66d081a4e61e93387f4363b18445f45072109d55720c40ebfe04d45db6ede657399cf2b47983f38645d279f5ca7bbac8a1f4150a663d23;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
26f2949b487fdaf8dedfc2a5d450c6adca6826b80de0520f28dd3e3d31bbc06b59419e67909929dd391e1912c4b534bc16e4940812fdf317e36c013f8e2fabed;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-24T07:05:02Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
73934a8b9d4e6073b79fbb198b5452d2e745ac593d66fa30bdaf61272f904de5f294661594aa57c9b8ad05694cd72ddf3509cb260cdd77fa5cc056e0e8f4f28d;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-25T15:33:12Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
fb5133f875ce7e1d6c3b725b58001bfa31acd1a8831f61176d0940a009fccee81929ef36c8002d6e5bae460d86a89d9f62980326750e0b985bea2a6c89704440;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-12T10:08:31Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
268bc2ef900f9ee883f200eb7fc39b1e2749512b31a5a517c6160d67f7dbb9773ada2f84f768e4421ce5e26c3d15cfdb5d26a17cd1a1e0e592d8a5b7b550b049;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-26T10:40:23Z;choice_V-P1-test-conocimientos-previos;incorrect;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
a157c1dde6a07950cb6f351f6a2a262de51b1a011164fe0a2974cc24f25b8986b7b52fb5dd5cc3bb71143939458e57f86f0bed4cf3a9d0791bb330afa45ec39c;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-26T19:11:05Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
44706753b804a440a02d7c1b3567b061fca7b3c43e19f3e2ae08db8ad7b115d3a887d54752bf90688890628abe17c22a7f4290282a5074690d69d5da4af715e7;9e7cbb8287c14a67a4d8e9a06c163d52;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
b26638f2acbf19b872489e0e8ade4c2122bdc742cdb3018b0ad309969f53179ee713273a6237b5b7806a9f3952726d8ca768cc6ee9cada02586c0b4e07585632;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-01T18:47:24Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
f7863422a98c9a2be2905acf61586c2e58c217cbaceef9a31714d2dbe876792dd71abfccce6bf21be421da236265b738d15a137338e09013ab26547e62efe2ba;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-07-28T14:57:59Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_F-P9-test-conocimientos-previos;incorrect;choice_F-P10-test-conocimientos-previos;incorrect
043e36c5ddba6b70928da8dd73cadf15f44ab9c798ce19dfdb1e9dea6ac51f428aae6058f24c178b61f66a5cf6abe1062e85738b9a82a2d650f2d511e60aaef9;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-01T17:25:14Z;choice_V-P1-test-conocimientos-previos;incorrect;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_V-P7-test-conocimientos-previos;incorrect;choice_V-P8-test-conocimientos-previos;incorrect;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
a00be374479f84acd3206ef09dbb06c0883f873a0a6c1aff7cce66410be3f13b94a5be6fd46ceb02d4de91539ef5e2e72c3b0ce26bd3ee329d47b177e02e79d9;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-05T20:52:58Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_V-P3-test-conocimientos-previos;incorrect;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_F-P10-test-conocimientos-previos;incorrect
c01f5c7d822278d9dbce74a3a4fb2d70d94a1e2b780296f4cf74add91cc8b78ffa8210a403d0f53e15c6b7f605627d6df284074c9cf48c258b13d662cc629ee9;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-07T09:02:39Z;choice_V-P1-test-conocimientos-previos;incorrect;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_F-P7-test-conocimientos-previos;correct;choice_F-P8-test-conocimientos-previos;correct;choice_V-P9-test-conocimientos-previos;correct;choice_V-P10-test-conocimientos-previos;correct
450f17cd9dc843059f5979a9a71e78166c1e726b4ec57edf17c7632af565bee7561dff57bbea436c0dc155e5638052bb60eb263aeb28fea52673bbc3989143f1;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-07T16:26:06Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_F-P4-test-conocimientos-previos;correct;choice_V-P5-test-conocimientos-previos;correct;choice_F-P6-test-conocimientos-previos;correct;choice_V-P7-test-conocimientos-previos;incorrect;choice_F-P8-test-conocimientos-previos;correct;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
66106755dc71442916e274ea1214eb6245ef2a5315a9a03def602981d38726e1f480a5f27d19327de74b5b88beb4d455eb737c69d9d87ac6aaedc1fe7abf7b01;9e7cbb8287c14a67a4d8e9a06c163d52;1;2022-08-08T11:56:42Z;choice_F-P1-test-conocimientos-previos;correct;choice_V-P2-test-conocimientos-previos;correct;choice_F-P3-test-conocimientos-previos;correct;choice_V-P4-test-conocimientos-previos;incorrect;choice_V-P5-test-conocimientos-previos;correct;choice_V-P6-test-conocimientos-previos;incorrect;choice_F-P7-test-conocimientos-previos;correct;choice_V-P8-test-conocimientos-previos;incorrect;choice_F-P9-test-conocimientos-previos;incorrect;choice_V-P10-test-conocimientos-previos;correct
